NU_INSCRICAO,Q002,TP_ANO_CONCLUIU,Q006,NU_NOTA_LC,TP_LINGUA,Q024,Q001,ATEND_ESPE1,CO_UF_RESIDENCIA,NU_NOTA_CH,NU_NOTA_CN,ATEND_ESPE2,NU_NOTA_MT,IN_TREINEIRO,NU_IDADE,TP_COR_RACA_A,TP_COR_RACA_B,TP_COR_RACA_C,TP_COR_RACA_D,TP_COR_RACA_E,TP_NACIONALIDADE_A,TP_NACIONALIDADE_B,TP_NACIONALIDADE_C,TP_NACIONALIDADE_D,TP_ESCOLA_B,TP_ESCOLA_C,TP_ESCOLA_D,TP_ST_CONCLUSAO_A,TP_ST_CONCLUSAO_B,TP_ST_CONCLUSAO_C,TP_ST_CONCLUSAO_D,Q026_A,Q026_B,Q026_C,Q027_A,Q027_B,Q027_C,Q027_D,Q027_E,Q027_F,Q027_G,Q027_H,Q027_I,Q027_J,Q027_K,Q027_L,Q027_M,Q027_N,Q047_A,Q047_B,Q047_C,Q047_D,Q047_E,TP_SEXO_F,TP_SEXO_M,Q025_A,Q025_B
972bc6fc052dc3013e16cab149813d4f92e97298,2,6,1,0.0,1,1,6,0,14,0.0,0.0,0,0.0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
79811cbb3a68653700ba67d9726c5821f963c579,4,0,3,539.7,1,2,5,0,31,546.0,504.1,0,535.4,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6893fdf38460ec5f369bb340d2717c636d40089b,4,0,2,499.0,0,0,4,0,21,497.1,424.9,0,398.6,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
e6369697eacb8afc83650df7a39d545597b680f4,4,0,6,498.7,0,1,0,0,42,509.1,415.5,0,459.4,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3164db7de0cf16c4523394df5477672b37146ce3,4,0,3,0.0,0,0,3,0,35,0.0,0.0,0,0.0,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1b60cf41472ffb4566ad0499cefe42a5964f0350,5,7,3,526.4,0,0,5,0,33,588.2,513.5,0,498.4,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
eaccaaaf3824562558954f01785d37517cefa67d,7,0,13,671.5,0,3,6,0,35,777.8,659.7,0,747.2,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
36f4cfdd5031bda74116f17799b66dbc086a325b,5,0,1,524.5,1,1,5,0,21,583.6,473.6,0,366.5,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
80d52f8298a18a6b08a2dc70ebb5a76b6f5b8dd0,4,2,1,480.1,1,0,3,0,29,456.7,429.6,0,405.5,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3b9e944817e286a05561482a62988b63ad93915f,0,10,6,0.0,0,0,6,0,35,0.0,0.0,0,0.0,0,47,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1ebae84127585a242124aa16104bdf75f59f58b1,5,10,3,0.0,0,1,5,0,15,0.0,0.0,0,0.0,0,35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
61ce1fc22b54a9bf35f13c1c25b4c8b620f9d8e4,2,10,2,0.0,0,0,2,0,24,0.0,0.0,0,0.0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4dffd35a60d4d09fea4d2c092b70308459e1b779,0,4,3,471.8,1,1,2,0,24,508.1,460.4,0,441.8,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5fcf044d2515ffb04d390702047604d57e26edaf,5,0,11,0.0,0,0,4,0,35,476.9,429.6,0,0.0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8c760bfaa9b09dae1eb28a4b3d2725149e421ec2,5,6,1,0.0,1,0,5,0,35,0.0,0.0,0,0.0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
95be4969916083a252ea7940e613e0df6338e7ce,3,0,0,378.3,1,0,3,0,22,481.4,432.2,0,349.9,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4299f40749d570e17b1b5d8f4277d47d790edcc0,3,1,1,541.8,1,1,2,0,33,502.4,473.3,0,502.5,0,23,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2c1b20c6a72b1062229960cbde17fc2359e24eed,2,10,1,0.0,1,1,2,0,31,0.0,0.0,0,0.0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
a465f4bcba3eb80baa202c95349b5ff15bc56e6d,5,0,1,520.2,0,0,0,0,29,516.4,413.9,0,456.6,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
e025993b798b8ca2123da47025afb6a4e56bb22e,5,2,4,469.2,1,0,5,0,35,436.9,440.8,0,387.6,0,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
64b849612e4135acf0af1decbc3198abdb3ab1bd,5,1,4,0.0,0,1,4,0,29,0.0,0.0,0,0.0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8e979f8e8328eb8deab4e4f23455691213f3e5c9,2,10,1,456.3,1,1,2,0,21,414.9,399.3,0,506.6,0,35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
35983813a9e71b9d718349e36c63335b6f41292e,3,10,4,0.0,1,0,2,0,43,0.0,0.0,0,0.0,0,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
b862eed18d23d70dc3dcac6b525b2b9620439b47,3,2,4,0.0,1,0,3,0,35,0.0,0.0,0,0.0,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
cf10a819e3477ca38fc6b9b2fe8122f7bd64d20c,3,0,4,0.0,1,1,2,0,24,0.0,0.0,0,0.0,0,19,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9b43f0a4b879566a849dd8079cd99991930e9e9f,5,0,5,559.8,0,1,0,0,41,514.6,397.7,0,549.1,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2b32c5d681b084ffa02df4c59920d18e5af43fb9,2,9,2,0.0,1,0,2,0,23,0.0,0.0,0,0.0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7062ac5874b112cee7c8962f94917173963df68f,2,0,1,432.8,1,0,2,0,50,470.6,398.0,0,514.0,0,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1aee33b49f71e57d9b762e92eb6c323c4ef03f33,5,2,1,571.8,1,1,5,0,52,659.1,417.1,0,487.1,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43a80676362831c2150ed1b8079fba222f63fb06,6,10,11,513.3,0,1,2,0,43,563.3,522.0,0,470.4,0,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
abc2ce689bedb02fca144de29d4f92091e93c345,3,1,0,481.4,1,1,3,0,29,493.0,447.1,0,417.4,0,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
f0aa64bc69a2d171038d0641c10f902bc1895558,3,0,2,541.2,0,0,2,0,42,543.0,418.2,0,484.9,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
e90ccfea5b94bde53f9706fff6eee63ee15da98d,5,5,3,0.0,1,1,4,0,22,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1163075502f7c75d0feb7cc422d68456df78b902,5,0,5,445.9,0,0,5,0,21,427.5,389.9,0,479.9,0,20,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3108d4c45bfdd3402276e56cbbf3c405a72531de,5,10,6,398.2,1,1,5,0,21,611.8,502.6,0,774.6,0,32,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
88cecd00f47d823da847ba3a15745199f430c383,5,0,6,629.0,0,1,4,0,31,633.5,604.0,0,717.7,0,17,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
d6d1ef30f2b97ab8dfaf9116b234e2b62387ce21,2,0,2,527.2,1,0,2,0,23,552.4,392.1,0,371.3,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
36f59dda4d3eaba14249b8354cc7cc5cb007a60e,5,0,4,605.6,1,0,4,0,35,562.6,434.4,0,460.3,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6d3c207e38cdc66aead1a959f50dfa1e64d5b1fb,2,8,2,0.0,1,0,2,0,26,0.0,0.0,0,0.0,0,29,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
c21e30d55e4f2daa45fff918c7942d2a1629faa8,6,2,8,612.9,0,1,7,0,23,621.4,590.0,1,650.9,0,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
c8f1b4cfb89224aea88b66792c4e8638c1ade32f,2,7,2,0.0,0,1,2,0,31,0.0,0.0,0,0.0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ebd369711d2a0b8bf6e539c2646bffefa978c9ed,2,0,1,424.3,1,1,2,0,23,515.4,419.3,0,412.7,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18f4effef276f162e883e1e789103189aa8e18fe,3,10,4,546.5,1,1,3,0,51,582.7,415.3,0,474.4,0,34,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
bbb39973e7d8ed89c9a02048dfadd8dc3bcce374,6,0,4,591.3,0,1,5,0,53,597.1,577.0,0,597.3,0,17,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
05ea73a44b9a61db47bf6b7342e849fcc2d8cb12,4,0,5,0.0,1,2,3,0,25,0.0,0.0,0,0.0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
46bc50a4064a15cfd4647306092a4c4f02962416,2,0,1,453.3,1,0,2,0,23,522.1,424.7,0,419.7,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3611be68aedc5614d6651e10058f0dc553044bdb,6,0,3,462.3,1,1,5,0,11,534.6,411.1,0,411.2,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
b08fafe90cd859dbf7cd0556de82010288d65472,5,10,5,656.1,1,1,7,0,51,642.5,416.3,0,656.5,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9be83237946c1673efeb93474677f30a899fff59,6,1,3,514.0,0,1,5,0,50,589.8,448.1,0,579.4,0,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9dced3a6903ecb44212d8a612aaeff2f4a7b62c2,3,0,2,494.6,1,0,2,0,35,452.6,389.2,0,348.8,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
da92647a7443830e8e63a87b1a9f9e04a8a8a6b2,3,10,6,0.0,0,2,3,0,35,0.0,0.0,0,0.0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
563d7b5b57b976f4d1ff59453b2503ca3e3d71ff,5,3,5,0.0,0,1,2,0,35,0.0,0.0,0,0.0,0,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2e03e7d28f830b50964fba568c87bf3958244beb,2,2,1,521.5,0,0,3,0,31,543.0,423.8,0,510.4,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5e0896049b2c3a43c5cf2fb0d9b1ae3dcc2b8f2c,4,1,6,602.4,0,1,5,0,33,625.0,510.0,0,443.7,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
71a4f120c5f920f460e321e99996b7f237775a3c,5,7,2,0.0,1,1,7,0,26,0.0,0.0,0,0.0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
684d524b271e0e0a1d2a75100dbeba9fcc6f1b86,4,0,0,420.7,1,1,4,0,21,458.7,398.5,0,395.0,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
262d7caae322fc2bfa2ecf8493e72ddc5e3442c2,1,8,0,433.4,1,0,1,0,22,442.5,455.9,0,489.2,0,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7cede9127f4210dab06b498f7a35ee9b0d131fc1,1,6,1,422.3,1,0,2,0,24,408.4,382.9,0,382.0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
b7388240e3b14e3eb24016a26811c9c9a9d7a9d1,5,2,2,589.1,1,1,5,0,15,526.4,600.2,0,564.6,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
a9149711e7d9dd776d9d85dbf62b5090545dc7ad,5,0,1,0.0,0,0,3,0,52,0.0,0.0,0,0.0,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
863f260a70f4f093a732fe944ea6a0f7763d3bd6,2,9,2,0.0,0,0,2,0,23,0.0,0.0,0,0.0,0,37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3a0f0d4a63fd4536a8e87b0582b7a9c2084807c4,5,8,4,0.0,1,1,5,0,29,467.1,502.3,0,0.0,0,26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3b2f9a834cd005611e6f49f5cc02b55409a57164,6,2,3,523.1,1,1,5,0,31,501.6,490.8,0,641.0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
53a5311dc6335c34069190093e80995255fa96a2,2,0,1,534.7,1,0,2,0,23,414.6,421.8,0,415.9,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1d256dcd857c4c3026046bb466d3351aa879b5b8,3,0,7,497.3,0,1,3,0,35,474.2,380.3,0,413.6,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
ea704c3a914d7f1bf167dba10485a02cf2930f1b,5,4,3,0.0,0,0,5,0,33,0.0,0.0,0,0.0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
c46ad0a80a67fae682892f04ad03ffc4a4488e5a,5,4,4,529.9,1,1,5,0,13,537.6,438.2,0,460.2,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7b80ccff96f4b11ee2074d5633c0b98058cce20c,7,1,5,499.1,1,1,2,0,27,439.4,408.6,0,382.4,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
c7cfac70d2ba0ecbd89cecb9934a7bc992fc6b45,1,10,3,0.0,1,1,2,0,27,0.0,0.0,0,0.0,0,33,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6821a6f7e42b4a15b148d8d0b5f1a5e43e53501c,4,0,1,544.9,0,1,2,0,23,547.8,458.1,0,352.9,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
b177223034b535bbeb0d03c12a99eaadccd33049,4,0,2,438.3,1,0,4,0,11,524.3,470.6,0,478.4,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0db928ffef309aecbb9e27c711e0f024068ac78f,5,10,2,362.4,1,0,5,0,22,419.0,477.9,0,477.0,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
083ffcc9e4df1d8fa3080b71277bb1732313f8ba,3,0,3,422.2,1,1,2,0,32,496.8,420.8,0,472.7,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
c77e9fb79feedce7fb1e2b6e3a2ac7fd606b6ff5,4,2,4,430.6,0,1,5,0,41,413.2,431.0,0,524.4,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
c00aea9d28f0b8091842d7e31a8635d54667ead1,6,0,1,475.6,0,0,3,0,41,487.8,501.1,0,493.6,1,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
dae22e87789d24922f3c72856f87418f387552b8,5,8,2,554.1,0,1,2,0,15,548.8,613.2,0,598.0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
681a57c94a9004b029b31d40d171fc9269182c1f,4,0,2,419.2,1,1,0,0,53,426.5,439.8,0,423.2,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
d1a84a7b21ddfb295f2ad4941b8de81095443fa2,5,10,6,0.0,0,1,3,0,41,0.0,0.0,0,0.0,0,34,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7cdd523c20edc1d099eaf1d41264b64b52cebbba,2,0,1,539.3,1,0,5,0,27,512.7,500.5,0,532.9,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
dd61307319fb9ab00a5e3efb41ad67a86857685d,3,0,3,0.0,0,1,5,0,31,0.0,0.0,0,0.0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6768148cffa872d87f2e63d0a739752e486481d6,4,0,3,0.0,0,1,2,0,41,0.0,0.0,0,0.0,0,18,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
bb153c650ea4d97332ffb6a3ed04c1c524ab9f24,4,2,3,421.5,1,1,3,0,15,496.7,437.5,0,400.4,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
722e582bfe1968d8190386c11f221cc7dca0fdeb,2,5,1,563.4,0,1,0,0,35,538.6,444.3,0,439.5,0,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
11878589d461a1a067406d1ebee11b7a313a8d5f,6,0,7,484.3,0,2,5,0,33,589.5,374.1,0,447.1,0,17,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
916dba08594971d4974dd2156591080ea8fca812,7,0,8,423.8,1,1,6,0,16,339.6,385.6,0,562.1,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
d12813c1f55340562a99712e4631b43f3c05a30a,5,0,2,508.3,1,0,4,0,24,465.0,512.5,0,455.6,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
84d96674e12b02f6bf09411292963ae6eb2ed21d,5,0,1,581.4,0,1,5,0,23,603.1,583.5,0,626.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6475246dd14e80a77eb646e1d5ba562d841f97b7,4,0,5,500.8,1,1,2,0,41,422.1,412.5,0,531.4,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
53a1e841fd2d638eb581c224719d30677204abb5,5,0,1,0.0,1,1,3,0,31,0.0,0.0,0,0.0,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
197d867b5d096daf000374f2c366d9f510a4c5d1,5,1,6,454.2,1,1,7,0,21,526.7,379.6,0,417.0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
